base
0.500000,0.000000,38.735993,0.063015
0.600000,0.000000,38.226550,0.063908
0.700000,0.000000,37.844222,0.062960
0.800000,0.000000,37.697143,0.060869
0.900000,0.000000,37.612537,0.065038
1.000000,0.000000,37.341089,0.063022
1.100000,0.000000,37.338325,0.061741
1.200000,0.000000,37.420913,0.062189
1.300000,0.000000,37.155744,0.063401
1.400000,0.000000,36.993482,0.060673
onefiveabs
-1.400000,0.000000,18.443188,0.043649
-1.300000,0.000000,18.493451,0.045904
-1.200000,0.000000,18.503518,0.043693
-1.100000,0.000000,18.455908,0.044796
-1.000000,0.000000,18.633791,0.046230
-0.900000,0.000000,18.803041,0.044909
-0.800000,0.000000,19.004188,0.045361
-0.700000,0.000000,19.132749,0.045538
-0.600000,0.000000,19.541208,0.045553
-0.500000,0.000000,20.239088,0.046237
-0.400000,0.000000,21.358506,0.049029
-0.300000,0.000000,20.257076,0.046585
-0.200000,0.000000,18.875586,0.047818
-0.100000,0.000000,19.187756,0.092355
0.000000,0.000000,20.536022,0.053439
0.100000,0.000000,19.187756,0.092355
0.200000,0.000000,18.875586,0.047818
0.300000,0.000000,20.257076,0.046585
0.400000,0.000000,21.358506,0.049029
0.500000,0.000000,20.239088,0.046237
0.600000,0.000000,19.541208,0.045553
0.700000,0.000000,19.132749,0.045538
0.800000,0.000000,19.004188,0.045361
0.900000,0.000000,18.803041,0.044909
1.000000,0.000000,18.633791,0.046230
1.100000,0.000000,18.455908,0.044796
1.200000,0.000000,18.503518,0.043693
1.300000,0.000000,18.493451,0.045904
1.400000,0.000000,18.443188,0.043649
onesixabs
-1.400000,0.000000,19.266923,0.045533
-1.300000,0.000000,19.326118,0.045167
-1.200000,0.000000,19.527772,0.046501
-1.100000,0.000000,19.592750,0.046060
-1.000000,0.000000,19.729685,0.046320
-0.900000,0.000000,19.817039,0.045351
-0.800000,0.000000,19.915365,0.045969
-0.700000,0.000000,20.347053,0.046614
-0.600000,0.000000,20.761137,0.047354
-0.500000,0.000000,21.093567,0.047177
-0.400000,0.000000,22.269378,0.048120
-0.300000,0.000000,21.248054,0.050700
-0.200000,0.000000,19.385604,0.052344
-0.100000,0.000000,19.605045,0.091547
0.000000,0.000000,21.318009,0.089452
0.100000,0.000000,19.605045,0.091547
0.200000,0.000000,19.385604,0.052344
0.300000,0.000000,21.248054,0.050700
0.400000,0.000000,22.269378,0.048120
0.500000,0.000000,21.093567,0.047177
0.600000,0.000000,20.761137,0.047354
0.700000,0.000000,20.347053,0.046614
0.800000,0.000000,19.915365,0.045969
0.900000,0.000000,19.817039,0.045351
1.000000,0.000000,19.729685,0.046320
1.100000,0.000000,19.592750,0.046060
1.200000,0.000000,19.527772,0.046501
1.300000,0.000000,19.326118,0.045167
1.400000,0.000000,19.266923,0.045533
radiusonefive
-1.400000,0.000000,13.461507,0.037813
-1.300000,0.000000,13.551137,0.038127
-1.200000,0.000000,13.502444,0.039232
-1.100000,0.000000,13.604853,0.038453
-1.000000,0.000000,13.863822,0.039640
-0.900000,0.000000,14.044556,0.038757
-0.800000,0.000000,14.050066,0.039945
-0.700000,0.000000,14.447700,0.039244
-0.600000,0.000000,15.029864,0.040335
-0.500000,0.000000,15.251030,0.041898
-0.400000,0.000000,13.751113,0.039258
-0.300000,0.000000,12.941864,0.038845
-0.200000,0.000000,13.852979,0.040725
-0.100000,0.000000,16.219165,0.046952
0.000000,0.000000,17.710920,0.052855
0.100000,0.000000,16.504815,0.059101
0.200000,0.000000,13.958115,0.040388
0.300000,0.000000,12.981271,0.038941
0.400000,0.000000,13.852325,0.039302
0.500000,0.000000,15.084629,0.040573
0.600000,0.000000,15.145731,0.041290
0.700000,0.000000,14.182872,0.043330
0.800000,0.000000,14.085691,0.038334
0.900000,0.000000,13.822152,0.038979
1.000000,0.000000,13.810827,0.039145
1.100000,0.000000,13.678280,0.037084
1.200000,0.000000,13.549028,0.037913
1.300000,0.000000,13.432094,0.038085
1.400000,0.000000,13.332111,0.037861
raddub
-1.400000,0.000000,13.575461,0.038450
-1.300000,0.000000,13.813559,0.038795
-1.200000,0.000000,13.862699,0.038203
-1.100000,0.000000,13.872638,0.039970
-1.000000,0.000000,14.034957,0.037522
-0.900000,0.000000,14.352287,0.039411
-0.800000,0.000000,14.634151,0.040668
-0.700000,0.000000,14.891464,0.041350
-0.600000,0.000000,13.646522,0.038605
-0.500000,0.000000,12.568861,0.038060
-0.400000,0.000000,11.687303,0.037027
-0.300000,0.000000,11.460182,0.036160
-0.200000,0.000000,13.346251,0.041001
-0.100000,0.000000,16.506157,0.061228
0.000000,0.000000,18.248872,0.048373
0.100000,0.000000,16.547993,0.047128
0.200000,0.000000,13.366501,0.039755
0.300000,0.000000,11.478878,0.036436
0.400000,0.000000,11.727397,0.037237
0.500000,0.000000,12.553071,0.037559
0.600000,0.000000,13.764537,0.039351
0.700000,0.000000,14.735336,0.039045
0.800000,0.000000,14.643543,0.039535
0.900000,0.000000,14.358596,0.038967
1.000000,0.000000,13.880772,0.038575
1.100000,0.000000,13.841661,0.039253
1.200000,0.000000,13.942474,0.039315
1.300000,0.000000,13.551031,0.038972
1.400000,0.000000,13.530481,0.038793
halfrad
-1.400000,0.000000,12.267171,0.035963
-1.300000,0.000000,12.245120,0.036829
-1.200000,0.000000,12.389593,0.036521
-1.100000,0.000000,12.662339,0.038330
-1.000000,0.000000,12.808793,0.037418
-0.900000,0.000000,12.897294,0.038622
